Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,87.629997,87.629997,87.629997,87.629997,87.629997,0
2007-01-04,88.190002,88.190002,88.190002,88.190002,88.190002,0
2007-01-05,90.169998,90.169998,90.169998,90.169998,90.169998,0
2007-01-08,92.040001,92.040001,92.040001,92.040001,92.040001,0
2007-01-09,92.760002,92.760002,92.760002,92.760002,92.760002,0
2007-01-10,93.779999,93.779999,93.779999,93.779999,93.779999,0
2007-01-11,85.970001,85.970001,85.970001,85.970001,85.970001,0
2007-01-12,85.180000,85.180000,85.180000,85.180000,85.180000,0
2007-01-16,85.300003,85.300003,85.300003,85.300003,85.300003,0
2007-01-17,84.930000,84.930000,84.930000,84.930000,84.930000,0
2007-01-18,83.660004,83.660004,83.660004,83.660004,83.660004,0
2007-01-19,82.489998,82.489998,82.489998,82.489998,82.489998,0
2007-01-22,84.430000,84.430000,84.430000,84.430000,84.430000,0
2007-01-23,81.480003,81.480003,81.480003,81.480003,81.480003,0
2007-01-24,77.510002,77.510002,77.510002,77.510002,77.510002,0
2007-01-25,80.449997,80.449997,80.449997,80.449997,80.449997,0
2007-01-26,81.360001,81.360001,81.360001,81.360001,81.360001,0
2007-01-29,81.680000,81.680000,81.680000,81.680000,81.680000,0
2007-01-30,78.900002,78.900002,78.900002,78.900002,78.900002,0
2007-01-31,77.279999,77.279999,77.279999,77.279999,77.279999,0
2007-02-01,73.500000,73.500000,73.500000,73.500000,73.500000,0
2007-02-02,72.440002,72.440002,72.440002,72.440002,72.440002,0
2007-02-05,70.290001,70.290001,70.290001,70.290001,70.290001,0
2007-02-06,68.550003,68.550003,68.550003,68.550003,68.550003,0
2007-02-07,70.320000,70.320000,70.320000,70.320000,70.320000,0
2007-02-08,73.180000,73.180000,73.180000,73.180000,73.180000,0
2007-02-09,74.389999,74.389999,74.389999,74.389999,74.389999,0
2007-02-12,79.120003,79.120003,79.120003,79.120003,79.120003,0
2007-02-13,75.720001,75.720001,75.720001,75.720001,75.720001,0
2007-02-14,74.000000,74.000000,74.000000,74.000000,74.000000,0
2007-02-15,70.339996,70.339996,70.339996,70.339996,70.339996,0
2007-02-16,70.739998,70.739998,70.739998,70.739998,70.739998,0
2007-02-20,65.870003,65.870003,65.870003,65.870003,65.870003,0
2007-02-21,67.370003,67.370003,67.370003,67.370003,67.370003,0
2007-02-22,66.050003,66.050003,66.050003,66.050003,66.050003,0
2007-02-23,70.709999,70.709999,70.709999,70.709999,70.709999,0
2007-02-26,70.330002,70.330002,70.330002,70.330002,70.330002,0
2007-02-27,110.419998,110.419998,110.419998,110.419998,110.419998,0
2007-02-28,91.639999,91.639999,91.639999,91.639999,91.639999,0
2007-03-01,99.470001,99.470001,99.470001,99.470001,99.470001,0
2007-03-02,104.169998,104.169998,104.169998,104.169998,104.169998,0
2007-03-05,101.199997,101.199997,101.199997,101.199997,101.199997,0
2007-03-06,93.650002,93.650002,93.650002,93.650002,93.650002,0
2007-03-07,94.410004,94.410004,94.410004,94.410004,94.410004,0
2007-03-08,93.970001,93.970001,93.970001,93.970001,93.970001,0
2007-03-09,91.820000,91.820000,91.820000,91.820000,91.820000,0
2007-03-12,90.019997,90.019997,90.019997,90.019997,90.019997,0
2007-03-13,94.529999,94.529999,94.529999,94.529999,94.529999,0
2007-03-14,98.080002,98.080002,98.080002,98.080002,98.080002,0
2007-03-15,99.550003,99.550003,99.550003,99.550003,99.550003,0
2007-03-16,102.739998,102.739998,102.739998,102.739998,102.739998,0
2007-03-19,93.900002,93.900002,93.900002,93.900002,93.900002,0
2007-03-20,89.550003,89.550003,89.550003,89.550003,89.550003,0
2007-03-21,94.129997,94.129997,94.129997,94.129997,94.129997,0
2007-03-22,95.519997,95.519997,95.519997,95.519997,95.519997,0
2007-03-23,96.370003,96.370003,96.370003,96.370003,96.370003,0
2007-03-26,95.949997,95.949997,95.949997,95.949997,95.949997,0
2007-03-27,101.000000,101.000000,101.000000,101.000000,101.000000,0
2007-03-28,104.790001,104.790001,104.790001,104.790001,104.790001,0
2007-03-29,102.309998,102.309998,102.309998,102.309998,102.309998,0
2007-03-30,99.779999,99.779999,99.779999,99.779999,99.779999,0
2007-04-02,98.919998,98.919998,98.919998,98.919998,98.919998,0
2007-04-03,94.980003,94.980003,94.980003,94.980003,94.980003,0
2007-04-04,96.120003,96.120003,96.120003,96.120003,96.120003,0
2007-04-05,93.599998,93.599998,93.599998,93.599998,93.599998,0
2007-04-09,92.300003,92.300003,92.300003,92.300003,92.300003,0
2007-04-10,87.370003,87.370003,87.370003,87.370003,87.370003,0
2007-04-11,93.470001,93.470001,93.470001,93.470001,93.470001,0
2007-04-12,91.379997,91.379997,91.379997,91.379997,91.379997,0
2007-04-13,88.709999,88.709999,88.709999,88.709999,88.709999,0
2007-04-16,83.980003,83.980003,83.980003,83.980003,83.980003,0
2007-04-17,83.680000,83.680000,83.680000,83.680000,83.680000,0
2007-04-18,80.589996,80.589996,80.589996,80.589996,80.589996,0
2007-04-19,77.910004,77.910004,77.910004,77.910004,77.910004,0
2007-04-20,79.180000,79.180000,79.180000,79.180000,79.180000,0
2007-04-23,79.330002,79.330002,79.330002,79.330002,79.330002,0
2007-04-24,77.830002,77.830002,77.830002,77.830002,77.830002,0
2007-04-25,80.790001,80.790001,80.790001,80.790001,80.790001,0
2007-04-26,81.669998,81.669998,81.669998,81.669998,81.669998,0
2007-04-27,80.660004,80.660004,80.660004,80.660004,80.660004,0
2007-04-30,85.330002,85.330002,85.330002,85.330002,85.330002,0
2007-05-01,81.279999,81.279999,81.279999,81.279999,81.279999,0
2007-05-02,82.589996,82.589996,82.589996,82.589996,82.589996,0
2007-05-03,78.809998,78.809998,78.809998,78.809998,78.809998,0
2007-05-04,77.099998,77.099998,77.099998,77.099998,77.099998,0
2007-05-07,78.510002,78.510002,78.510002,78.510002,78.510002,0
2007-05-08,79.900002,79.900002,79.900002,79.900002,79.900002,0
2007-05-09,85.889999,85.889999,85.889999,85.889999,85.889999,0
2007-05-10,83.580002,83.580002,83.580002,83.580002,83.580002,0
2007-05-11,79.470001,79.470001,79.470001,79.470001,79.470001,0
2007-05-14,82.019997,82.019997,82.019997,82.019997,82.019997,0
2007-05-15,76.680000,76.680000,76.680000,76.680000,76.680000,0
2007-05-16,70.260002,70.260002,70.260002,70.260002,70.260002,0
2007-05-17,72.940002,72.940002,72.940002,72.940002,72.940002,0
2007-05-18,75.430000,75.430000,75.430000,75.430000,75.430000,0
2007-05-21,71.820000,71.820000,71.820000,71.820000,71.820000,0
2007-05-22,72.360001,72.360001,72.360001,72.360001,72.360001,0
2007-05-23,71.440002,71.440002,71.440002,71.440002,71.440002,0
2007-05-24,74.360001,74.360001,74.360001,74.360001,74.360001,0
2007-05-25,72.419998,72.419998,72.419998,72.419998,72.419998,0
2007-05-29,72.480003,72.480003,72.480003,72.480003,72.480003,0
2007-05-30,71.610001,71.610001,71.610001,71.610001,71.610001,0
2007-05-31,72.199997,72.199997,72.199997,72.199997,72.199997,0
2007-06-01,70.190002,70.190002,70.190002,70.190002,70.190002,0
